repo,title,body,created_at,closed_at,issue_url,labels,additions,deletions,diff_file_name
ReactiveX/RxJava,Fixed OutOfMemoryError with CPU scheduler in recursive mode.,"Found an [issue in Rx.NET](https://rx.codeplex.com/discussions/431558) regarding an out-of-memory situation due to long chained subscriptions when using recursive scheduling.

The following test program crashes or just hangs indefinitely:

``` java
public class RunRecursiveScheduling {
    /**
     * Generates an observable sequence by iterating a state from an initial 
     * state until the condition returns false.
     */
    public static <TState, R> OnSubscribeFunc<R> generate(
            final TState initialState,
            final Func1<TState, Boolean> condition,
            final Func1<TState, TState> iterate,
            final Func1<TState, R> resultSelector,
            final Scheduler scheduler) {
        return new OnSubscribeFunc<R>() {
            @Override
            public Subscription onSubscribe(final Observer<? super R> observer) {
                return scheduler.schedule(initialState, new Func2<Scheduler, TState, Subscription>() {
                    @Override
                    public Subscription call(Scheduler s, TState state) {
                        boolean hasNext;
                        try {
                            hasNext = condition.call(state);
                        } catch (Throwable t) {
                            observer.onError(t);
                            return Subscriptions.empty();
                        }
                        if (hasNext) {
                            R result;
                            try {
                                result = resultSelector.call(state);
                            } catch (Throwable t) {
                                observer.onError(t);
                                return Subscriptions.empty();
                            }
                            observer.onNext(result);

                            TState nextState;
                            try {
                                nextState = iterate.call(state);
                            } catch (Throwable t) {
                                observer.onError(t);
                                return Subscriptions.empty();
                            }

                            return s.schedule(nextState, this);
                        }
                        observer.onCompleted();
                        return Subscriptions.empty();
                    }
                });
            }
        };
    }

    public static void main(String[] args) throws Exception {
        Observable<Integer> source = Observable.create(generate(
                0, a -> true, a -> a + 1, a -> a, Schedulers.threadPoolForComputation()));

        CountDownLatch latch = new CountDownLatch(1);
        Subscription s = source.subscribe(v -> { 
                    if (v % 100_000 == 0) {
                        System.out.println(v);
                    }
                    if (v >= 10_000_000) { 
                        latch.countDown(); 
                    } 
                }, 
                e -> { e.printStackTrace(); latch.countDown(); }, 
                latch::countDown);

        latch.await();

        System.out.println(""Wait done."");

        s.unsubscribe();

        System.out.println(""Unsubscribe done."");
    }
}
```

The issue lies in the fact that CPU scheduler (and perhaps the others) are not really reentrant, therefore, they create new composite subscriptions whenever a recursive scheduling happens. So instead of showing a simple subscription to the outside world, a chain of subscription is extended on every recursive schedule call.

A working solution is to have a different scheduler shown to the `Func2<Scheduler, T, Subscription>` than the actual CPU scheduler. This new scheduler, called `ReentrantScheduler`, maintains internal subscriptions which get replaced if a recursive scheduling is executed.

I found three issues with this new approach and the old tests:
- In `SchedulersTest.testRecursiveScheduler2`, the logic relied on the expectation that the call on L338 is executed at least once if the outer subscription is unsubscribed. The new logic stops the schedule chain instantly, so it is very unlikely the call on L338 gets executed after this.
- In `OperationObserveOn.Observation` tries to solve the underlying issue as well with its own subscription replacer logic. I haven't changed the operator as it might not work with non CPU scheduler after that.
- The `ReentrantSchehduler` maintains two subscriptions. One for the result of the schedule calls, and one for the the `DiscardableAction`s. The former subscriptions can be swapped out without unsubscribing the previous completed schedule, but I'm not sure about the `DiscardableAction`s; if I unsubscribe them, tests hang because it basically cancels itself and no further task is executed. This might be a conceptual error in `ReentrantScheduler`; perhaps it should not return the entire composite on each schedule call, but rather return the content of the `actionSub` only.
",2013-12-19 22:36:35,2013-12-20 20:34:39,https://api.github.com/repos/ReactiveX/RxJava/issues/643,[],661,61,ReactiveX_RxJava_pull_643.diff
ReactiveX/RxJava,TestScheduler infrastructure enhancements,"Enhanced TestScheduler.

Mentioned in issue #634, and in the forum [HistoricalScheduler](https://groups.google.com/forum/#!topic/rxjava/4vmsg5Rs5sU).

Notes:
- Inspired by Rx.NET.
- `HistoricalScheduler` appears to be just a variant of the `TestScheduler` where times are absolute `DateTimeOffset`s. Since we don't do `java.util.Date` overloads anywhere, I didn't implement this. If you need to work with real time (i.e., `System.currentTimeMillis()`) just advance the `TestScheduler` by ctm. before doing anything else.
- The `Recorded` class, the `TestScheduler.scheduleAbsolute` and `TestScheduler.scheduleRelative` methods use millisecond resolution time due to two reasons:
  - `TestScheduler.now()` is in milliseconds
  - No real need of higher resolution, as TestScheduler operates on virtual time and aimed for testing purposes only. Virtual time can be scaled up or down as neccessary.
- Added the package `rx.observers`. I guess we can move the `SafeObserver`, `ObserverBase` and `SynchronizedObserver` into these packages (not done in this PR). The package's JavaDoc visibility can be decided independently.
- I put the new `ColdObservable`, `HotObservable` and `TestableObservable` types into `rx.observables`. Do we have a main distribution and a test distribution of RxJava (i.e., if someone wants to use these types to test his/her own operators, does he/she need to download a different library)?
- Added some behavior to `Notification`. In addition, I suggested the deprecation of `new Notification()` to create an OnCompleted kind of notification, since virtually there is no way (or reason) to distinguish between one OnCompleted event from another, I've added a factory method instead which returns a single constant instance. I haven't changed any use place of the old constructor.
- See `TestSchedulerTest` for the use cases.
",2013-12-19 14:46:45,2014-02-11 20:35:06,https://api.github.com/repos/ReactiveX/RxJava/issues/642,[],1493,1,ReactiveX_RxJava_pull_642.diff
ReactiveX/RxJava,"Operators: AsObservable, GroupBy w/ maxGroups, GroupByUntil w/ maxGroups","Issue #634

Implemented both maxGroups variants on top of (my) `groupByUntil` so it won't conflict with any potentially rewritten `groupBy`.
",2013-12-19 09:37:03,2013-12-23 22:35:34,https://api.github.com/repos/ReactiveX/RxJava/issues/641,[],281,22,ReactiveX_RxJava_pull_641.diff
ReactiveX/RxJava,Moved the descriptions of some operators to a new wiki page.,"""Conditional and Boolean Operators""
adjusting the javadoc links accordingly
",2013-12-18 22:02:13,2013-12-19 17:54:17,https://api.github.com/repos/ReactiveX/RxJava/issues/639,[],21,21,ReactiveX_RxJava_pull_639.diff
ReactiveX/RxJava,"Operators DelaySubscription, TakeLast w/ time, TakeLastBuffer","Issue #634
",2013-12-18 21:49:54,2013-12-23 21:40:26,https://api.github.com/repos/ReactiveX/RxJava/issues/638,[],539,1,ReactiveX_RxJava_pull_638.diff
ReactiveX/RxJava,"Operators BO.chunkify, BO.collect, O.forIterable","Issue #634

Any suggestions for a name instead of `forIterable`?
",2013-12-18 20:06:49,2013-12-24 00:27:09,https://api.github.com/repos/ReactiveX/RxJava/issues/636,[],858,0,ReactiveX_RxJava_pull_636.diff
ReactiveX/RxJava,"Operators: switchCase (Case), ifThen (If), doWhile (DoWhile), WhileDo (W...","...hile)

Issue #634

No MSDN references available.
",2013-12-18 14:00:36,2013-12-23 21:19:03,https://api.github.com/repos/ReactiveX/RxJava/issues/635,[],818,0,ReactiveX_RxJava_pull_635.diff
ReactiveX/RxJava,Fixed issue #595 about null in toList operator,"just fixed the issue #595 about null values. I suppose that 'toList' does not need to handle the concurrent problem, so I use `ArrayList`.
",2013-12-18 02:40:23,2013-12-23 21:16:33,https://api.github.com/repos/ReactiveX/RxJava/issues/633,[],15,9,ReactiveX_RxJava_pull_633.diff
ReactiveX/RxJava,Make NewThreadScheduler create Daemon threads,"This matches the behavior of Schedulers.COMPUTATION_EXECUTOR and Schedulers.IO_EXECUTOR.

See https://groups.google.com/forum/#!topic/rxjava/Qe1qi0aHtnE and https://github.com/Netflix/RxJava/issues/431#issuecomment-30767610
",2013-12-17 17:31:46,2013-12-17 19:49:04,https://api.github.com/repos/ReactiveX/RxJava/issues/631,[],10,24,ReactiveX_RxJava_pull_631.diff
ReactiveX/RxJava,Properly wired up SynchronizedObserver within MergeDelayError operator,"Previous pull request for this issue (https://github.com/Netflix/RxJava/pull/615) missed the step of connecting SynchronizedObserver to ParentObserver
",2013-12-16 19:04:29,2013-12-16 20:28:06,https://api.github.com/repos/ReactiveX/RxJava/issues/628,[],1,1,ReactiveX_RxJava_pull_628.diff
ReactiveX/RxJava,"Added: BO.Latest, fixed: BO.next, BO.mostRecent, BO.toIterable","- Implemented Latest (Issue #59)
- Fixed Next and MostRecent to connect to the source observable only when the iterator is asked for.
- Fixed ToIterable.next() not properly handling the completed status (repeated calls to just the next() would simply block on the empty queue).
",2013-12-16 10:19:01,2013-12-23 21:15:51,https://api.github.com/repos/ReactiveX/RxJava/issues/626,[],422,23,ReactiveX_RxJava_pull_626.diff
ReactiveX/RxJava,"Operators: Observables from functionals (Action0, Func0, Runnable, Calla...","...ble)

I've created 4 operators that turn ordinary action/function calls into Observables, but unlike start and Async, the functions are called on each subscription instead of only once. They can be thought of a more generalized from(T value). Each method is named according to the accepted type to avoid overload issues with Java 8 & various dynamic languages.

The 4 additional overloads lets the user specify the scheduler where the function is called. By default, the functions are called on the threadPoolForComputation.

I don't know if there are Rx.NET equivalents of these (or they ever existed).
",2013-12-13 23:17:01,2013-12-27 18:58:37,https://api.github.com/repos/ReactiveX/RxJava/issues/622,[],482,1,ReactiveX_RxJava_pull_622.diff
ReactiveX/RxJava,SerialSubscription & From,"Update scala bindings for SerialSubscription since underlying type now implements isUnsubscribed.

Changed Observable.from to use currentThreadScheduler (principle of least surprise).
Used scheduler in create instead of observerOn.
Fixed blocking tests.
",2013-12-13 09:05:13,2013-12-23 21:03:32,https://api.github.com/repos/ReactiveX/RxJava/issues/621,[],94,72,ReactiveX_RxJava_pull_621.diff
ReactiveX/RxJava,Subscription overhaul2,"Renamed and changed things according to comments in #603
",2013-12-13 08:31:18,2013-12-23 20:39:13,https://api.github.com/repos/ReactiveX/RxJava/issues/620,[],1485,334,ReactiveX_RxJava_pull_620.diff
ReactiveX/RxJava,UnitTest to assert thread safety of Executor Scheduler,"- The Executor thread-pools hop threads when using observeOn so this tests that it is thread-safe when doing so.
- The test performs non-thread-safe mutations which should fail (or at least be non-deterministic) if memory visibility problems or concurrency is occurring.
",2013-12-13 07:41:28,2013-12-14 00:15:58,https://api.github.com/repos/ReactiveX/RxJava/issues/619,[],86,0,ReactiveX_RxJava_pull_619.diff
ReactiveX/RxJava,replay() and timer() javadocs: diagrams & wiki links,,2013-12-13 00:58:42,2013-12-13 00:59:23,https://api.github.com/repos/ReactiveX/RxJava/issues/617,[],180,120,ReactiveX_RxJava_pull_617.diff
ReactiveX/RxJava,Combine latest fix,"Fixes potential issues mentioned in #613

Question: it emits a ""row"" while holding a lock. This ensures a FIFO behavior towards the client observer. Do we want such strong guarantee?
",2013-12-12 23:05:11,2013-12-30 18:19:03,https://api.github.com/repos/ReactiveX/RxJava/issues/616,[],321,534,ReactiveX_RxJava_pull_616.diff
ReactiveX/RxJava,Copied the code from OperationMerge to fix synchronization,"for #614
",2013-12-12 21:44:47,2013-12-12 22:28:36,https://api.github.com/repos/ReactiveX/RxJava/issues/615,[],16,2,ReactiveX_RxJava_pull_615.diff
ReactiveX/RxJava,Replay additional overloads,"Issue #71
- Added several overloads of the `replay` operator: 
  - limited buffer, limited time window, buffer+time, 
  - scheduler overloads; 
  - versions which perform a projection before the replay
- Added missing `multicast` overload
",2013-12-12 20:08:15,2013-12-12 20:19:42,https://api.github.com/repos/ReactiveX/RxJava/issues/612,[],1591,0,ReactiveX_RxJava_pull_612.diff
ReactiveX/RxJava,Serial subscription fix,"Changed Scala bindings fro SerialSubscription to use underlying isUnsubscribed implementation
",2013-12-12 20:07:01,2013-12-12 20:11:35,https://api.github.com/repos/ReactiveX/RxJava/issues/611,[],154,59,ReactiveX_RxJava_pull_611.diff
ReactiveX/RxJava,Operation Timer 3.0,"Rebased.
",2013-12-12 07:48:38,2013-12-12 20:17:32,https://api.github.com/repos/ReactiveX/RxJava/issues/609,[],176,60,ReactiveX_RxJava_pull_609.diff
ReactiveX/RxJava,Javadoc improvements:,"- consistent nomenclature
- consistent/standard javadoc formatting
- more-precise descriptions
- timer() marble digram & wiki link
- delay() marble diagram & wiki link
",2013-12-11 22:38:37,2013-12-12 00:04:04,https://api.github.com/repos/ReactiveX/RxJava/issues/607,[],774,711,ReactiveX_RxJava_pull_607.diff
ReactiveX/RxJava,Operation Timer again,"Operation Timer readded.

Note that the master version has the timer operator with wrong return type compared to Rx.NET (Void vs Long). I've replaced the the methods and use places.
",2013-12-11 22:13:59,2013-12-12 00:06:59,https://api.github.com/repos/ReactiveX/RxJava/issues/606,[],190,72,ReactiveX_RxJava_pull_606.diff
ReactiveX/RxJava,Subjects reimplemented.,"Reimplemented all 4 kinds of subjects with the following properties:
- The `onNext`, `onError` and `onCompleted` are fully thread safe against subscription and unsubscription.
- A terminated subject won't accept any new events; `AsyncSubject`, `PublishSubject` and `BehaviorSubject` will re-emit just the very first exception when an observer subscribes to them.
- Emitting events to subscribed observers is done while holding the state lock. 
  - In Rx.NET when an event is received, the list of observers is retrieved while holding the lock, then outside the lock, the list is traversed and the events are propagated to the observers. Note however, if an observer unsubscribes right after the unlock and before the event propagation, it will still appear in the list and will receive the event. IMO, this is an undesired behavior.
  - The drawback of my solution is that it might be possible to deadlock the subjects, i.e., when an observer deliberately passes the source subject to another thread (which sends an event to the subject) and waits for its completion.
- Added the `Notification.acceptSafe` which will capture the exception of the `onNext` and propagate it through the `onError`. Its return value indicates if the observer can still be used after (i.e., no terminal event was delivered).
- Added the reusable state classes to `AbstractSubject`, although none of the subjects use this class any more.
- There is an `UnsubscribeTester` class, which seems to be out-of-place. Can this be moved into the test directory?
",2013-12-11 21:44:09,2013-12-23 20:58:17,https://api.github.com/repos/ReactiveX/RxJava/issues/605,[],639,214,ReactiveX_RxJava_pull_605.diff
ReactiveX/RxJava,Added op:join to concat objects with separator between elements.,"Straightforward. `""a"", 1, ""c""` with separator `"", ""` becomes `""a, 1, c""`
",2013-12-11 18:26:12,2013-12-12 00:05:19,https://api.github.com/repos/ReactiveX/RxJava/issues/604,[],142,2,ReactiveX_RxJava_pull_604.diff
